event_id_MM252,start_time,end_time,duration_seconds,max_concentration,mean_concentration,num_measurements,date,sensor,event_id_MM261,event_id_MM262,event_id_MM263,event_id_MM264,event_id_MM256,event_id_MM211,event_id_CM861
,2014-04-10 00:39:20,2014-04-10 00:39:23,3.0,0.7,0.7,4,2014-04-10,MM264,,,,526.0,,,
,2014-04-10 01:17:19,2014-04-10 01:17:26,7.0,0.8,0.725,8,2014-04-10,MM264,,,,527.0,,,
,2014-04-10 03:39:55,2014-04-10 03:39:58,3.0,0.7,0.7,4,2014-04-10,MM264,,,,528.0,,,
,2014-04-10 03:49:17,2014-04-10 03:49:56,39.0,0.7,0.7,8,2014-04-10,MM264,,,,529.0,,,
,2014-04-10 06:29:20,2014-04-10 06:32:01,161.0,0.7,0.7,36,2014-04-10,MM264,,,,530.0,,,
,2014-04-10 06:36:44,2014-04-10 06:41:09,265.0,0.7,0.7,78,2014-04-10,MM264,,,,531.0,,,
,2014-04-10 07:04:06,2014-04-10 07:06:27,141.0,0.8,0.7021276595744681,94,2014-04-10,MM264,,,,532.0,,,
,2014-04-10 07:18:30,2014-04-10 07:20:05,95.0,0.7,0.7,94,2014-04-10,MM264,,,,533.0,,,
,2014-04-10 07:26:34,2014-04-10 07:26:35,1.0,0.7,0.7,2,2014-04-10,MM264,,,,534.0,,,
,2014-04-10 08:00:10,2014-04-10 08:05:29,319.0,0.7,0.7,68,2014-04-10,MM264,,,,535.0,,,
,2014-04-10 08:08:32,2014-04-10 08:12:31,239.0,0.8,0.7072463768115942,138,2014-04-10,MM264,,,,536.0,,,
,2014-04-10 08:19:10,2014-04-10 08:20:09,59.0,0.7,0.6999999999999998,24,2014-04-10,MM264,,,,537.0,,,
,2014-04-10 08:24:00,2014-04-10 08:27:13,193.0,0.7,0.7,56,2014-04-10,MM264,,,,538.0,,,
,2014-04-10 08:31:20,2014-04-10 08:31:55,35.0,0.7,0.7,8,2014-04-10,MM264,,,,539.0,,,
,2014-04-10 08:41:33,2014-04-10 08:50:44,551.0,0.9,0.7516393442622951,488,2014-04-10,MM264,,,,540.0,,,
,2014-04-10 09:02:08,2014-04-10 09:02:11,3.0,0.7,0.7,4,2014-04-10,MM264,,,,541.0,,,
,2014-04-10 09:04:14,2014-04-10 09:04:15,1.0,0.7,0.7,2,2014-04-10,MM264,,,,542.0,,,
,2014-04-10 09:08:39,2014-04-10 09:08:42,3.0,0.7,0.7,4,2014-04-10,MM264,,,,543.0,,,
,2014-04-10 10:50:58,2014-04-10 10:51:03,5.0,0.8,0.7666666666666666,6,2014-04-10,MM264,,,,544.0,,,
,2014-04-10 11:21:04,2014-04-10 11:21:07,3.0,0.7,0.7,4,2014-04-10,MM264,,,,545.0,,,
,2014-04-10 11:23:48,2014-04-10 11:23:51,3.0,0.7,0.7,4,2014-04-10,MM264,,,,546.0,,,
,2014-04-10 12:05:04,2014-04-10 12:06:39,95.0,0.7,0.7,14,2014-04-10,MM264,,,,547.0,,,
,2014-04-10 12:13:53,2014-04-10 12:13:56,3.0,0.7,0.7,4,2014-04-10,MM264,,,,548.0,,,
,2014-04-10 22:30:59,2014-04-10 22:31:58,59.0,0.7,0.7,16,2014-04-10,MM264,,,,549.0,,,
,2014-04-10 22:40:47,2014-04-10 22:41:52,65.0,0.7,0.6999999999999998,12,2014-04-10,MM264,,,,550.0,,,
,2014-04-10 22:47:55,2014-04-10 22:48:48,53.0,0.7,0.7,18,2014-04-10,MM264,,,,551.0,,,
,2014-04-10 22:53:47,2014-04-10 22:53:48,1.0,0.7,0.7,2,2014-04-10,MM264,,,,552.0,,,
,2014-04-10 23:51:45,2014-04-10 23:52:04,19.0,0.7,0.7,4,2014-04-10,MM264,,,,553.0,,,
,2014-04-11 01:06:47,2014-04-11 01:43:25,2198.0,1.2,0.8327272727272726,1485,2014-04-11,MM264,,,,554.0,,,
,2014-04-11 01:46:47,2014-04-11 01:47:18,31.0,0.7,0.7,20,2014-04-11,MM264,,,,555.0,,,
,2014-04-11 01:49:45,2014-04-11 01:50:12,27.0,0.9,0.75,28,2014-04-11,MM264,,,,556.0,,,
,2014-04-11 01:53:10,2014-04-11 01:56:43,213.0,0.7,0.7,62,2014-04-11,MM264,,,,557.0,,,
,2014-04-11 01:58:58,2014-04-11 02:24:05,1507.0,1.4,0.8143344709897611,1172,2014-04-11,MM264,,,,558.0,,,
,2014-04-11 02:37:44,2014-04-11 02:37:47,3.0,0.7,0.7,4,2014-04-11,MM264,,,,559.0,,,
,2014-04-11 03:21:40,2014-04-11 03:22:37,57.0,1.1,0.8,32,2014-04-11,MM264,,,,560.0,,,
,2014-04-11 03:25:22,2014-04-11 03:25:25,3.0,0.7,0.7,4,2014-04-11,MM264,,,,561.0,,,
,2014-04-11 03:28:56,2014-04-11 03:33:21,265.0,0.7,0.7,90,2014-04-11,MM264,,,,562.0,,,
,2014-04-11 03:38:30,2014-04-11 03:40:15,105.0,1.0,0.76875,64,2014-04-11,MM264,,,,563.0,,,
,2014-04-11 03:42:38,2014-04-11 03:54:48,730.0,1.0,0.757429718875502,498,2014-04-11,MM264,,,,564.0,,,
,2014-04-11 03:57:05,2014-04-11 10:40:11,24186.0,1.8,0.9656059434853561,23286,2014-04-11,MM264,,,,565.0,,,
,2014-04-11 11:08:24,2014-04-11 11:26:55,1111.0,0.8,0.7095823095823096,814,2014-04-11,MM264,,,,566.0,,,
,2014-04-11 11:29:56,2014-04-11 11:32:07,131.0,0.7,0.7,70,2014-04-11,MM264,,,,567.0,,,
,2014-04-11 11:35:48,2014-04-11 11:35:59,11.0,0.7,0.6999999999999998,12,2014-04-11,MM264,,,,568.0,,,
,2014-04-11 11:40:42,2014-04-11 12:20:31,2389.0,1.6,0.8332941176470587,1700,2014-04-11,MM264,,,,569.0,,,
,2014-04-11 12:24:50,2014-04-11 12:24:57,7.0,0.7,0.7,8,2014-04-11,MM264,,,,570.0,,,
,2014-04-11 12:35:04,2014-04-11 12:35:07,3.0,0.7,0.7,4,2014-04-11,MM264,,,,571.0,,,
,2014-04-11 12:39:22,2014-04-11 12:52:45,803.0,1.0,0.7343999999999999,250,2014-04-11,MM264,,,,572.0,,,
,2014-04-11 13:06:20,2014-04-11 13:09:37,197.0,0.8,0.7027027027027027,74,2014-04-11,MM264,,,,573.0,,,
,2014-04-11 13:15:06,2014-04-11 13:25:43,637.0,0.9,0.7287128712871287,404,2014-04-11,MM264,,,,574.0,,,
,2014-04-11 13:31:46,2014-04-11 13:31:47,1.0,0.7,0.7,2,2014-04-11,MM264,,,,575.0,,,
,2014-04-11 13:34:08,2014-04-11 13:35:09,61.0,0.9,0.7384615384615384,26,2014-04-11,MM264,,,,576.0,,,
,2014-04-11 13:37:48,2014-04-11 13:43:19,331.0,0.9,0.7626865671641792,134,2014-04-11,MM264,,,,577.0,,,
,2014-04-11 13:55:32,2014-04-11 13:55:33,1.0,0.7,0.7,2,2014-04-11,MM264,,,,578.0,,,
,2014-04-11 14:03:26,2014-04-11 14:03:27,1.0,0.7,0.7,2,2014-04-11,MM264,,,,579.0,,,
,2014-04-11 14:10:08,2014-04-11 14:14:39,271.0,1.5,0.9411111111111111,180,2014-04-11,MM264,,,,580.0,,,
,2014-04-11 14:20:56,2014-04-11 14:20:57,1.0,0.7,0.7,2,2014-04-11,MM264,,,,581.0,,,
,2014-04-11 14:24:18,2014-04-11 14:24:35,17.0,0.8,0.7222222222222222,18,2014-04-11,MM264,,,,582.0,,,
,2014-04-11 14:32:54,2014-04-11 14:32:57,3.0,0.7,0.7,4,2014-04-11,MM264,,,,583.0,,,
,2014-04-11 14:49:10,2014-04-11 14:58:31,561.0,0.8,0.7163636363636363,220,2014-04-11,MM264,,,,584.0,,,
,2014-04-11 15:01:14,2014-04-11 15:02:17,63.0,0.7,0.6999999999999998,6,2014-04-11,MM264,,,,585.0,,,
,2014-04-11 15:10:06,2014-04-11 15:10:07,1.0,0.7,0.7,2,2014-04-11,MM264,,,,586.0,,,
,2014-04-11 15:16:04,2014-04-11 15:28:07,723.0,0.8,0.7113207547169811,106,2014-04-11,MM264,,,,587.0,,,
,2014-04-11 15:30:38,2014-04-11 15:30:41,3.0,0.7,0.7,4,2014-04-11,MM264,,,,588.0,,,
,2014-04-11 15:35:34,2014-04-11 15:35:37,3.0,0.7,0.7,4,2014-04-11,MM264,,,,589.0,,,
,2014-04-11 15:38:42,2014-04-11 15:50:03,681.0,0.7,0.7,338,2014-04-11,MM264,,,,590.0,,,
,2014-04-11 15:56:12,2014-04-11 15:57:15,63.0,0.7,0.7,30,2014-04-11,MM264,,,,591.0,,,
,2014-04-11 16:05:28,2014-04-11 16:05:29,1.0,0.7,0.7,2,2014-04-11,MM264,,,,592.0,,,
,2014-04-11 16:07:59,2014-04-11 16:35:33,1654.0,0.8,0.7010928961748633,732,2014-04-11,MM264,,,,593.0,,,
,2014-04-11 16:43:52,2014-04-11 16:46:45,173.0,0.7,0.7,50,2014-04-11,MM264,,,,594.0,,,
,2014-04-11 16:51:00,2014-04-11 16:51:03,3.0,0.7,0.7,4,2014-04-11,MM264,,,,595.0,,,
,2014-04-11 16:56:34,2014-04-11 17:36:44,2410.0,1.0,0.7371721049264236,1563,2014-04-11,MM264,,,,596.0,,,
,2014-04-11 17:38:57,2014-04-11 18:00:52,1315.0,0.8,0.709375,384,2014-04-11,MM264,,,,597.0,,,
,2014-04-11 18:04:53,2014-04-11 18:23:08,1095.0,0.9,0.7099290780141844,282,2014-04-11,MM264,,,,598.0,,,
,2014-04-11 18:26:31,2014-04-11 18:26:32,1.0,0.7,0.7,2,2014-04-11,MM264,,,,599.0,,,
,2014-04-11 18:32:55,2014-04-11 19:50:54,4679.0,1.1,0.7370350404312669,3710,2014-04-11,MM264,,,,600.0,,,
,2014-04-11 19:56:45,2014-04-11 20:13:30,1005.0,1.0,0.7726851851851853,864,2014-04-11,MM264,,,,601.0,,,
,2014-04-11 20:18:29,2014-04-11 20:19:02,33.0,0.7,0.6999999999999998,6,2014-04-11,MM264,,,,602.0,,,
,2014-04-11 20:43:09,2014-04-11 20:43:12,3.0,0.8,0.8,4,2014-04-11,MM264,,,,603.0,,,
,2014-04-11 20:58:27,2014-04-11 20:58:28,1.0,0.7,0.7,2,2014-04-11,MM264,,,,604.0,,,
,2014-04-11 21:50:35,2014-04-11 21:50:36,1.0,0.7,0.7,2,2014-04-11,MM264,,,,605.0,,,
,2014-04-11 21:56:05,2014-04-11 21:58:24,139.0,0.7,0.7,126,2014-04-11,MM264,,,,606.0,,,
,2014-04-11 22:05:21,2014-04-11 22:06:20,59.0,0.7,0.7,60,2014-04-11,MM264,,,,607.0,,,
,2014-04-11 22:20:59,2014-04-11 22:21:18,19.0,0.7,0.6999999999999998,12,2014-04-11,MM264,,,,608.0,,,
,2014-04-11 22:25:33,2014-04-11 22:29:02,209.0,0.8,0.7028571428571428,210,2014-04-11,MM264,,,,609.0,,,
,2014-04-11 22:34:21,2014-04-11 22:34:34,13.0,0.7,0.7,8,2014-04-11,MM264,,,,610.0,,,
,2014-04-11 23:23:13,2014-04-11 23:25:36,143.0,0.8,0.7380952380952381,126,2014-04-11,MM264,,,,611.0,,,
,2014-04-11 23:31:47,2014-04-11 23:31:50,3.0,0.7,0.7,4,2014-04-11,MM264,,,,612.0,,,
,2014-04-12 00:15:48,2014-04-12 00:17:43,115.0,0.7,0.6999999999999998,48,2014-04-12,MM264,,,,613.0,,,
,2014-04-12 00:21:02,2014-04-12 00:22:07,65.0,0.7,0.7,4,2014-04-12,MM264,,,,614.0,,,
,2014-04-12 00:24:28,2014-04-12 01:12:25,2877.0,0.9,0.7338541666666667,1920,2014-04-12,MM264,,,,615.0,,,
,2014-04-12 01:14:52,2014-04-12 02:56:14,6082.0,1.1,0.7783280507131537,5048,2014-04-12,MM264,,,,616.0,,,
,2014-04-12 03:00:13,2014-04-12 03:05:06,293.0,0.7,0.7,20,2014-04-12,MM264,,,,617.0,,,
,2014-04-12 03:13:05,2014-04-12 03:13:08,3.0,0.7,0.7,4,2014-04-12,MM264,,,,618.0,,,
,2014-04-12 03:16:07,2014-04-12 03:16:10,3.0,0.7,0.7,4,2014-04-12,MM264,,,,619.0,,,
,2014-04-12 03:18:49,2014-04-12 03:19:46,57.0,0.7,0.6999999999999998,12,2014-04-12,MM264,,,,620.0,,,
,2014-04-12 03:23:31,2014-04-12 03:39:40,969.0,0.9,0.7096590909090909,352,2014-04-12,MM264,,,,621.0,,,
,2014-04-12 03:43:05,2014-04-12 03:43:16,11.0,0.7,0.6999999999999998,12,2014-04-12,MM264,,,,622.0,,,
,2014-04-12 03:50:27,2014-04-12 03:56:40,373.0,1.0,0.7906593406593407,364,2014-04-12,MM264,,,,623.0,,,
,2014-04-12 04:02:05,2014-04-12 04:02:06,1.0,0.7,0.7,2,2014-04-12,MM264,,,,624.0,,,
,2014-04-12 04:14:47,2014-04-12 04:16:50,123.0,0.7,0.7,16,2014-04-12,MM264,,,,625.0,,,
,2014-04-12 04:20:09,2014-04-12 04:20:22,13.0,0.7,0.7,14,2014-04-12,MM264,,,,626.0,,,
,2014-04-12 04:26:27,2014-04-12 05:05:46,2359.0,1.2,0.7982198952879581,1910,2014-04-12,MM264,,,,627.0,,,
,2014-04-12 05:08:27,2014-04-12 07:25:42,8235.0,1.4,0.8114982578397213,6888,2014-04-12,MM264,,,,628.0,,,
,2014-04-12 07:30:21,2014-04-12 07:32:02,101.0,0.7,0.7,14,2014-04-12,MM264,,,,629.0,,,
,2014-04-12 07:34:17,2014-04-12 07:34:36,19.0,0.9,0.75,20,2014-04-12,MM264,,,,630.0,,,
,2014-04-12 07:37:43,2014-04-12 10:10:06,9143.0,1.5,0.7361477964089627,6739,2014-04-12,MM264,,,,631.0,,,
,2014-04-12 10:18:49,2014-04-12 11:37:01,4692.0,2.3,0.8446336272423229,3289,2014-04-12,MM264,,,,632.0,,,
,2014-04-12 11:40:06,2014-04-12 11:41:25,79.0,0.9,0.7521739130434782,46,2014-04-12,MM264,,,,633.0,,,
,2014-04-12 11:56:14,2014-04-12 11:56:51,37.0,0.7,0.6999999999999998,6,2014-04-12,MM264,,,,634.0,,,
,2014-04-12 12:00:28,2014-04-12 12:00:31,3.0,0.7,0.7,4,2014-04-12,MM264,,,,635.0,,,
,2014-04-12 12:04:52,2014-04-12 12:04:59,7.0,0.7,0.7,8,2014-04-12,MM264,,,,636.0,,,
,2014-04-12 12:10:30,2014-04-12 12:10:31,1.0,0.7,0.7,2,2014-04-12,MM264,,,,637.0,,,
,2014-04-12 12:15:10,2014-04-12 12:15:19,9.0,0.7,0.7,4,2014-04-12,MM264,,,,638.0,,,
,2014-04-12 12:17:28,2014-04-12 12:17:29,1.0,0.7,0.7,2,2014-04-12,MM264,,,,639.0,,,
,2014-04-12 12:23:58,2014-04-12 12:35:19,681.0,0.8,0.717829457364341,258,2014-04-12,MM264,,,,640.0,,,
,2014-04-12 12:38:16,2014-04-12 12:44:21,365.0,1.0,0.7272727272727273,154,2014-04-12,MM264,,,,641.0,,,
,2014-04-12 12:47:08,2014-04-12 13:02:31,923.0,0.9,0.717391304347826,460,2014-04-12,MM264,,,,642.0,,,
,2014-04-12 13:04:32,2014-04-12 13:51:53,2841.0,1.7,0.8998307952622673,2364,2014-04-12,MM264,,,,643.0,,,
,2014-04-12 13:55:26,2014-04-12 14:12:59,1053.0,1.2,0.7559585492227979,386,2014-04-12,MM264,,,,644.0,,,
,2014-04-12 14:18:56,2014-04-12 14:19:11,15.0,0.7,0.7,14,2014-04-12,MM264,,,,645.0,,,
,2014-04-12 14:28:12,2014-04-12 14:28:13,1.0,0.7,0.7,2,2014-04-12,MM264,,,,646.0,,,
,2014-04-12 14:34:20,2014-04-12 14:34:23,3.0,0.7,0.7,4,2014-04-12,MM264,,,,647.0,,,
,2014-04-12 15:20:54,2014-04-12 15:21:43,49.0,1.1,0.7636363636363637,44,2014-04-12,MM264,,,,648.0,,,
,2014-04-12 15:38:16,2014-04-12 15:40:11,115.0,0.8,0.7230769230769231,26,2014-04-12,MM264,,,,649.0,,,
,2014-04-12 15:44:44,2014-04-12 15:45:11,27.0,0.7,0.7,18,2014-04-12,MM264,,,,650.0,,,
,2014-04-12 15:52:06,2014-04-12 15:55:23,197.0,0.7,0.7,8,2014-04-12,MM264,,,,651.0,,,
,2014-04-12 15:57:24,2014-04-12 16:00:11,167.0,0.7,0.7,40,2014-04-12,MM264,,,,652.0,,,
,2014-04-12 16:05:16,2014-04-12 16:08:59,223.0,0.7,0.7,14,2014-04-12,MM264,,,,653.0,,,
,2014-04-12 16:11:43,2014-04-12 16:12:50,67.0,0.7,0.6999999999999998,12,2014-04-12,MM264,,,,654.0,,,
,2014-04-12 16:16:58,2014-04-12 16:20:59,241.0,0.7,0.7,42,2014-04-12,MM264,,,,655.0,,,
,2014-04-12 16:24:58,2014-04-12 16:24:59,1.0,0.7,0.7,2,2014-04-12,MM264,,,,656.0,,,
,2014-04-12 16:28:30,2014-04-12 16:29:09,39.0,0.7,0.7,4,2014-04-12,MM264,,,,657.0,,,
,2014-04-12 16:31:56,2014-04-12 16:33:39,103.0,0.7,0.7,16,2014-04-12,MM264,,,,658.0,,,
,2014-04-12 16:35:54,2014-04-12 16:46:23,629.0,0.7,0.7,120,2014-04-12,MM264,,,,659.0,,,
,2014-04-12 16:48:51,2014-04-12 16:48:54,3.0,0.7,0.7,4,2014-04-12,MM264,,,,660.0,,,
,2014-04-12 17:02:53,2014-04-12 17:03:52,59.0,0.7,0.7,20,2014-04-12,MM264,,,,661.0,,,
,2014-04-12 17:06:51,2014-04-12 17:06:52,1.0,0.7,0.7,2,2014-04-12,MM264,,,,662.0,,,
,2014-04-12 17:22:25,2014-04-12 17:24:16,111.0,0.7,0.7,8,2014-04-12,MM264,,,,663.0,,,
,2014-04-12 17:40:19,2014-04-12 17:40:22,3.0,0.7,0.7,4,2014-04-12,MM264,,,,664.0,,,
,2014-04-12 17:43:49,2014-04-12 17:43:52,3.0,0.7,0.7,4,2014-04-12,MM264,,,,665.0,,,
,2014-04-12 17:50:29,2014-04-12 17:51:38,69.0,0.7,0.7,16,2014-04-12,MM264,,,,666.0,,,
,2014-04-12 18:03:15,2014-04-12 18:03:18,3.0,0.7,0.7,4,2014-04-12,MM264,,,,667.0,,,
,2014-04-12 18:14:21,2014-04-12 18:14:22,1.0,0.7,0.7,2,2014-04-12,MM264,,,,668.0,,,
,2014-04-12 18:16:49,2014-04-12 18:16:50,1.0,0.7,0.7,2,2014-04-12,MM264,,,,669.0,,,
,2014-04-12 18:20:51,2014-04-12 18:24:32,221.0,0.7,0.7,8,2014-04-12,MM264,,,,670.0,,,
,2014-04-12 18:31:01,2014-04-12 18:31:44,43.0,0.7,0.6999999999999998,6,2014-04-12,MM264,,,,671.0,,,
,2014-04-12 18:37:41,2014-04-12 18:37:42,1.0,0.7,0.7,2,2014-04-12,MM264,,,,672.0,,,
,2014-04-12 23:46:32,2014-04-12 23:47:33,61.0,0.8,0.7090909090909091,44,2014-04-12,MM264,,,,673.0,,,
,2014-04-12 23:50:56,2014-04-12 23:52:51,115.0,0.8,0.71,20,2014-04-12,MM264,,,,674.0,,,
,2014-04-13 00:02:06,2014-04-13 00:03:35,89.0,0.7,0.7,8,2014-04-13,MM264,,,,675.0,,,
,2014-04-13 00:09:06,2014-04-13 00:09:07,1.0,0.7,0.7,2,2014-04-13,MM264,,,,676.0,,,
,2014-04-13 00:11:54,2014-04-13 00:11:55,1.0,0.7,0.7,2,2014-04-13,MM264,,,,677.0,,,
,2014-04-13 00:20:14,2014-04-13 00:26:33,379.0,0.8,0.7111111111111111,108,2014-04-13,MM264,,,,678.0,,,
,2014-04-13 00:35:30,2014-04-13 00:35:31,1.0,0.7,0.7,2,2014-04-13,MM264,,,,679.0,,,
,2014-04-14 04:08:22,2014-04-14 04:08:27,5.0,0.7,0.6999999999999998,6,2014-04-14,MM264,,,,680.0,,,
,2014-04-14 04:22:40,2014-04-14 04:37:55,915.0,1.6,0.9486284289276807,802,2014-04-14,MM264,,,,681.0,,,
,2014-04-14 04:59:58,2014-04-14 05:04:53,295.0,0.8,0.7176470588235294,34,2014-04-14,MM264,,,,682.0,,,
,2014-04-14 05:07:30,2014-04-14 05:07:49,19.0,0.7,0.7,20,2014-04-14,MM264,,,,683.0,,,
,2014-04-14 05:09:58,2014-04-14 05:15:37,339.0,0.8,0.7105263157894737,38,2014-04-14,MM264,,,,684.0,,,
,2014-04-14 05:30:16,2014-04-14 05:30:17,1.0,0.7,0.7,2,2014-04-14,MM264,,,,685.0,,,
,2014-04-14 05:32:44,2014-04-14 05:47:39,895.0,0.9,0.7637019230769231,832,2014-04-14,MM264,,,,686.0,,,
,2014-04-14 06:48:48,2014-04-14 06:49:59,71.0,0.7,0.7,10,2014-04-14,MM264,,,,687.0,,,
,2014-04-14 06:56:06,2014-04-14 06:56:39,33.0,0.7,0.7,14,2014-04-14,MM264,,,,688.0,,,
,2014-04-14 08:55:57,2014-04-14 09:06:38,641.0,0.8,0.7027397260273972,438,2014-04-14,MM264,,,,689.0,,,
,2014-04-14 09:11:37,2014-04-14 09:12:38,61.0,0.7,0.7,36,2014-04-14,MM264,,,,690.0,,,
,2014-04-14 09:19:01,2014-04-14 09:27:04,483.0,0.8,0.7169491525423728,472,2014-04-14,MM264,,,,691.0,,,
,2014-04-14 09:29:29,2014-04-14 09:46:54,1045.0,1.1,0.8443438914027149,884,2014-04-14,MM264,,,,692.0,,,
,2014-04-14 21:41:16,2014-04-14 22:06:15,1499.0,1.0,0.7614849187935034,862,2014-04-14,MM264,,,,693.0,,,
,2014-04-14 22:16:16,2014-04-14 22:18:01,105.0,0.7,0.7,20,2014-04-14,MM264,,,,694.0,,,
,2014-04-14 22:21:10,2014-04-14 22:21:23,13.0,0.8,0.7428571428571429,14,2014-04-14,MM264,,,,695.0,,,
,2014-04-14 22:28:40,2014-04-14 22:28:41,1.0,0.7,0.7,2,2014-04-14,MM264,,,,696.0,,,
,2014-04-14 22:30:56,2014-04-14 22:31:59,63.0,0.7,0.7,16,2014-04-14,MM264,,,,697.0,,,
,2014-04-14 22:34:44,2014-04-14 23:05:09,1825.0,1.3,0.7972826086956523,1104,2014-04-14,MM264,,,,698.0,,,
,2014-04-14 23:07:46,2014-04-14 23:07:47,1.0,0.7,0.7,2,2014-04-14,MM264,,,,699.0,,,
,2014-04-14 23:12:10,2014-04-14 23:12:11,1.0,0.7,0.7,2,2014-04-14,MM264,,,,700.0,,,
,2014-04-14 23:25:24,2014-04-14 23:53:47,1703.0,1.1,0.7674418604651163,1376,2014-04-14,MM264,,,,701.0,,,
,2014-04-15 00:51:28,2014-04-15 00:56:31,303.0,0.7,0.7,40,2014-04-15,MM264,,,,702.0,,,
,2014-04-15 01:04:50,2014-04-15 01:07:31,161.0,0.9,0.72,80,2014-04-15,MM264,,,,703.0,,,
,2014-04-15 01:21:42,2014-04-15 01:23:41,119.0,0.8,0.7363636363636363,22,2014-04-15,MM264,,,,704.0,,,
,2014-04-15 01:31:04,2014-04-15 01:33:07,123.0,0.7,0.7,26,2014-04-15,MM264,,,,705.0,,,
,2014-04-15 01:35:18,2014-04-15 01:36:21,63.0,0.7,0.7,8,2014-04-15,MM264,,,,706.0,,,
,2014-04-15 01:40:50,2014-04-15 06:04:43,15833.0,2.3,0.8302812595536533,13084,2014-04-15,MM264,,,,707.0,,,
,2014-04-15 06:08:56,2014-04-15 09:32:48,12232.0,1.2,0.7764532394634193,10511,2014-04-15,MM264,,,,708.0,,,
,2014-04-15 09:35:33,2014-04-15 10:33:54,3501.0,2.2,0.8287122612446087,3246,2014-04-15,MM264,,,,709.0,,,
,2014-04-15 10:36:53,2014-04-15 10:36:56,3.0,0.7,0.7,4,2014-04-15,MM264,,,,710.0,,,
,2014-04-15 10:39:53,2014-04-15 10:41:44,111.0,0.7,0.6999999999999998,24,2014-04-15,MM264,,,,711.0,,,
,2014-04-15 10:49:37,2014-04-15 11:12:10,1353.0,0.9,0.7098425196850393,508,2014-04-15,MM264,,,,712.0,,,
,2014-04-15 11:44:05,2014-04-15 11:44:06,1.0,0.7,0.7,2,2014-04-15,MM264,,,,713.0,,,
,2014-04-15 11:51:11,2014-04-15 11:51:14,3.0,0.7,0.7,4,2014-04-15,MM264,,,,714.0,,,
,2014-04-15 11:57:59,2014-04-15 12:04:10,371.0,0.9,0.7538461538461538,156,2014-04-15,MM264,,,,715.0,,,
,2014-04-15 12:10:31,2014-04-15 12:10:38,7.0,0.9,0.8,8,2014-04-15,MM264,,,,716.0,,,
,2014-04-15 12:14:53,2014-04-15 12:15:20,27.0,0.7,0.7,10,2014-04-15,MM264,,,,717.0,,,
,2014-04-15 12:17:41,2014-04-15 12:17:50,9.0,1.0,0.9,10,2014-04-15,MM264,,,,718.0,,,
,2014-04-15 12:20:55,2014-04-15 12:20:56,1.0,0.7,0.7,2,2014-04-15,MM264,,,,719.0,,,
,2014-04-15 12:23:03,2014-04-15 12:23:26,23.0,0.8,0.7333333333333334,12,2014-04-15,MM264,,,,720.0,,,
,2014-04-15 12:31:14,2014-04-15 12:31:17,3.0,0.8,0.8,4,2014-04-15,MM264,,,,721.0,,,
,2014-04-15 12:37:29,2014-04-15 12:42:18,289.0,0.9,0.7379310344827585,58,2014-04-15,MM264,,,,722.0,,,
,2014-04-15 12:45:01,2014-04-15 12:46:44,103.0,0.8,0.7354838709677419,62,2014-04-15,MM264,,,,723.0,,,
,2014-04-15 12:49:33,2014-04-15 12:57:18,465.0,1.2,0.8442307692307691,312,2014-04-15,MM264,,,,724.0,,,
,2014-04-15 13:03:01,2014-04-15 13:14:18,677.0,1.5,0.8845070422535211,284,2014-04-15,MM264,,,,725.0,,,
,2014-04-15 15:35:10,2014-04-15 15:38:36,206.0,0.7,0.7,44,2014-04-15,MM264,,,,726.0,,,
,2014-04-16 01:25:15,2014-04-16 01:28:42,207.0,0.7,0.7,170,2014-04-16,MM264,,,,727.0,,,
,2014-04-16 06:03:15,2014-04-16 06:05:32,137.0,0.7,0.7,22,2014-04-16,MM264,,,,728.0,,,
,2014-04-16 06:12:01,2014-04-16 06:14:36,155.0,0.7,0.6999999999999998,6,2014-04-16,MM264,,,,729.0,,,
,2014-04-16 06:47:07,2014-04-16 06:50:28,201.0,0.7,0.7,16,2014-04-16,MM264,,,,730.0,,,
,2014-04-16 06:53:29,2014-04-16 06:53:30,1.0,0.7,0.7,2,2014-04-16,MM264,,,,731.0,,,
,2014-04-16 06:58:39,2014-04-16 07:15:18,999.0,1.0,0.731578947368421,722,2014-04-16,MM264,,,,732.0,,,
,2014-04-16 07:17:31,2014-04-16 07:17:34,3.0,0.7,0.7,4,2014-04-16,MM264,,,,733.0,,,
,2014-04-16 08:01:03,2014-04-16 08:48:58,2875.0,0.9,0.7517723880597015,2144,2014-04-16,MM264,,,,734.0,,,
,2014-04-16 10:12:53,2014-04-16 10:30:34,1061.0,1.3,0.8551246537396121,722,2014-04-16,MM264,,,,735.0,,,
,2014-04-16 23:37:49,2014-04-16 23:37:58,9.0,0.7,0.7,10,2014-04-16,MM264,,,,736.0,,,
,2014-04-17 00:26:11,2014-04-17 00:26:20,9.0,0.7,0.7,10,2014-04-17,MM264,,,,737.0,,,
,2014-04-17 01:55:14,2014-04-17 01:55:23,9.0,0.7,0.7,10,2014-04-17,MM264,,,,738.0,,,
,2014-04-17 03:21:38,2014-04-17 03:27:04,326.0,0.8,0.7259259259259259,189,2014-04-17,MM264,,,,739.0,,,
,2014-04-17 03:38:25,2014-04-17 03:40:40,135.0,0.9,0.7454545454545454,44,2014-04-17,MM264,,,,740.0,,,
,2014-04-17 03:42:41,2014-04-17 03:47:02,261.0,0.9,0.7219178082191781,146,2014-04-17,MM264,,,,741.0,,,
